ID,Âge,Emploi,Revenu,Genre,Logis,Degré de satisfaction
1500,De 25 à 34 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Locataire,7
1502,De 45 à 54 ans,Temps plein,160 000 $ et plus,Féminin,Propriétaire,10
1504,De 55 à 64 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,8
1505,De 25 à 34 ans,temps partiel,De 40 000 $ à 59 999 $,Masculin,Propriétaire,9
1507,De 55 à 64 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,7
1511,De 18 à 24 ans,Étudiant,De 80 000 $ à 99 999 $,Féminin,Locataire,9
1512,De 35 à 44 ans,Temps plein,De 140 000 $ à 159 999 $,Masculin,Propriétaire,9
1513,De 55 à 64 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Locataire,7
1514,De 55 à 64 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Propriétaire,7
1515,75 ans ou plus,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,8
1518,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Locataire,9
1519,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1520,De 25 à 34 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Locataire,6
1522,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Locataire,7
1523,De 45 à 54 ans,Travailleur autonome,De 100 000 $ à 119 999 $,Féminin,Propriétaire,9
1524,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Locataire,9
1525,De 55 à 64 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,5
1526,De 25 à 34 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Locataire,8
1528,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,8
1530,De 25 à 34 ans,Étudiant,19 999 $ et moins,Féminin,Locataire,10
1532,De 55 à 64 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Propriétaire,9
1533,De 25 à 34 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,8
1534,De 65 à 74 ans,Travailleur autonome,Abstention,Masculin,Propriétaire,5
1535,De 55 à 64 ans,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,8
1536,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Propriétaire,7
1537,De 25 à 34 ans,Travailleur autonome,De 140 000 $ à 159 999 $,Féminin,Propriétaire,8
1538,De 55 à 64 ans,Temps plein,De 60 000 $ à 79 999 $,Masculin,Locataire,7
1539,De 65 à 74 ans,Retraité,Abstention,Féminin,Propriétaire,5
1541,De 25 à 34 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,8
1542,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Propriétaire,9
1543,De 35 à 44 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,8
1545,De 25 à 34 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Locataire,7
1546,De 45 à 54 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Propriétaire,8
1547,De 25 à 34 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,8
1548,De 25 à 34 ans,Temps plein,De 120 000 $ à 139 999 $,Féminin,Propriétaire,
1549,De 25 à 34 ans,Temps plein,Abstention,Féminin,Locataire,7
1550,De 35 à 44 ans,Temps plein,Abstention,Féminin,Locataire,7
1552,De 45 à 54 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Locataire,7
1553,De 55 à 64 ans,temps partiel,De 80 000 $ à 99 999 $,Féminin,Propriétaire,7
1556,De 65 à 74 ans,Temps plein,160 000 $ et plus,Féminin,Propriétaire,9
1560,De 25 à 34 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Locataire,4
1562,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Masculin,Propriétaire,5
1563,De 25 à 34 ans,Étudiant,De 100 000 $ à 119 999 $,Féminin,Locataire,7
1567,De 35 à 44 ans,Temps plein,De 120 000 $ à 139 999 $,Masculin,Propriétaire,7
1568,75 ans ou plus,Retraité,19 999 $ et moins,Féminin,Locataire,8
1569,De 55 à 64 ans,Retraité,De 60 000 $ à 79 999 $,Féminin,Propriétaire,7
1570,De 55 à 64 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,8
1573,De 25 à 34 ans,Temps plein,De 80 000 $ à 99 999 $,Masculin,Locataire,5
1575,De 65 à 74 ans,Retraité,Abstention,Féminin,Locataire,7
1576,De 18 à 24 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Locataire,7
1579,De 25 à 34 ans,Travailleur autonome,De 120 000 $ à 139 999 $,Féminin,Propriétaire,7
1581,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Locataire,9
1582,De 18 à 24 ans,Temps plein,De 20 000 $ à 39 999 $,Féminin,Propriétaire,10
1583,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,4
1584,De 55 à 64 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,7
1585,De 65 à 74 ans,Retraité,Abstention,Masculin,Propriétaire,7
1586,De 55 à 64 ans,Temps plein,De 120 000 $ à 139 999 $,Féminin,Propriétaire,7
1587,De 25 à 34 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,8
1588,De 18 à 24 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,10
1589,75 ans ou plus,Retraité,Abstention,Féminin,Propriétaire,
1590,De 45 à 54 ans,Temps plein,De 140 000 $ à 159 999 $,Féminin,Propriétaire,7
1591,De 45 à 54 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,8
1594,De 45 à 54 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,7
1595,De 55 à 64 ans,Travailleur autonome,De 140 000 $ à 159 999 $,Masculin,Propriétaire,8
1596,De 55 à 64 ans,Retraité,Abstention,Masculin,Propriétaire,8
1597,De 55 à 64 ans,Temps plein,De 100 000 $ à 119 999 $,Féminin,Propriétaire,9
1598,De 55 à 64 ans,En recherche d’emploi,De 40 000 $ à 59 999 $,Masculin,Locataire,8
1599,De 18 à 24 ans,Étudiant,19 999 $ et moins,Féminin,Locataire,7
1600,De 18 à 24 ans,Étudiant,De 120 000 $ à 139 999 $,Féminin,Propriétaire,7
1601,De 25 à 34 ans,En recherche d’emploi,De 20 000 $ à 39 999 $,Féminin,Locataire,9
1602,75 ans ou plus,Retraité,De 80 000 $ à 99 999 $,Masculin,Propriétaire,7
1604,De 35 à 44 ans,Travailleur autonome,De 60 000 $ à 79 999 $,Masculin,Propriétaire,8
1607,De 35 à 44 ans,Temps plein,160 000 $ et plus,Féminin,Propriétaire,9
1608,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Masculin,Locataire,8
1609,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Masculin,Propriétaire,8
1610,De 55 à 64 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Locataire,8
1611,De 55 à 64 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Locataire,10
1612,75 ans ou plus,Retraité,19 999 $ et moins,Féminin,Propriétaire,8
1613,De 25 à 34 ans,Travailleur autonome,De 60 000 $ à 79 999 $,Féminin,Locataire,9
1614,De 45 à 54 ans,Travailleur autonome,Abstention,Féminin,Propriétaire,5
1619,De 55 à 64 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Propriétaire,0
1620,De 65 à 74 ans,Retraité,De 60 000 $ à 79 999 $,Masculin,Propriétaire,9
1621,De 35 à 44 ans,Temps plein,De 80 000 $ à 99 999 $,Féminin,Propriétaire,9
1623,De 35 à 44 ans,Temps plein,De 40 000 $ à 59 999 $,Masculin,Locataire,4
1625,De 25 à 34 ans,Au foyer,De 140 000 $ à 159 999 $,Féminin,Propriétaire,7
1627,De 65 à 74 ans,Retraité,De 20 000 $ à 39 999 $,Féminin,Propriétaire,8
1628,De 65 à 74 ans,Travailleur autonome,Abstention,Masculin,Propriétaire,8
1629,De 35 à 44 ans,Travailleur autonome,160 000 $ et plus,Féminin,Propriétaire,7
1630,De 55 à 64 ans,Temps plein,De 60 000 $ à 79 999 $,Féminin,Propriétaire,3
1634,De 45 à 54 ans,Temps plein,De 140 000 $ à 159 999 $,Masculin,Propriétaire,4
1635,De 45 à 54 ans,Au foyer,De 80 000 $ à 99 999 $,Féminin,Locataire,10
1636,De 35 à 44 ans,Temps plein,De 20 000 $ à 39 999 $,Masculin,Locataire,5
1637,De 65 à 74 ans,Retraité,De 40 000 $ à 59 999 $,Féminin,Propriétaire,5
1638,De 35 à 44 ans,temps partiel,De 20 000 $ à 39 999 $,Féminin,Locataire,9
1639,De 55 à 64 ans,Retraité,Abstention,Féminin,Propriétaire,7
1643,De 35 à 44 ans,Temps plein,De 40 000 $ à 59 999 $,Féminin,Locataire,7
1644,De 25 à 34 ans,Étudiant,19 999 $ et moins,Féminin,Locataire,7
