Date,Année,Jour Calendrier Saison,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Diff Temp (°C),Précip. tot. (mm),Précip. Tot. Hiver (mm),Nombre épisodes gel/dégel,Production moyenne par entaille (L),Débit sève (L/j),Sucre sève (%),Alimentation osmoseur (L/j),Osmoseur (heures opération/j),Pression osmoseur (bar),Sucre sortie osmoseur (%),Température Bouilloire (0C),Temps bouilloire (h),Sucre du sirop obtenu (%),Quantité de sirop obtenue (L),Transmittance produit (%),Pixel1_R,Pixel1_G,Pixel1_B,Pixel2_R,Pixel2_G,Pixel2_B,Pixel3_R,Pixel3_G,Pixel3_B,Pixel4_R,Pixel4_G,Pixel4_B,Pixel5_R,Pixel5_G,Pixel5_B,Pixel6_R,Pixel6_G,Pixel6_B,Pixel7_R,Pixel7_G,Pixel7_B,Pixel8_R,Pixel8_G,Pixel8_B,Pixel9_R,Pixel9_G,Pixel9_B,Classe Sirop
2017-03-16,2017,44,-6.4,-13.1,-9.8,6.7,0,770.6,20,31.5571297,632.6,2.48,260,0.59,38.21,6.21,104.0660082,1.68,67,17.58,46.03,174.67,53.87,4.55,232.92,56.62,68.4,224.18,67.49,48.65,225.87,84.38,24.16,181.21,81.59,29.12,198.9,59.23,59.99,206.34,62.75,1.81,245.06,60.46,38.92,242.49,96.90334295,33.62329051,Foncé
2017-03-17,2017,45,-1.2,-16.4,-8.8,15.2,0,770.6,20,31.5571297,1435.2,2.33,448,1.01,41.91,9.91,104.2681158,1.5,68,37.03,34.82,181.07,28.79,46.04,185.06,33.51,12.15,140.22,37.73,30.6,121.41,54.1,32.39,162.49,34.87,19.53,182.59,85.59,14.51,115.65,58.25,60.65,120.27,56.42,47.75,177.49,38.4418566,75.13589142,Foncé
2017-03-18,2017,46,1.2,-23.6,-11.2,24.8,0,770.6,20,31.5571297,2341.6,2.4,723,1.63,42.26,10.26,104.241845,1.53,68,62.02,34.31,142.4,66.33,76,124.86,22.27,6.36,114.98,36.84,22.16,116.84,26.72,30.55,134.01,31.51,61.55,136.98,48.8,9.83,117.97,22.47,58.66,116.12,47.53,22.91,132.09,65.52004245,62.87576454,Foncé
2017-03-19,2017,47,5.6,-16,-5.2,21.6,0.8,770.6,20,31.5571297,20394.9,2.31,8204,18.46,40.55,8.55,103.8918351,8.98,66,535.66,44.52,187.2,51.88,16.62,234.27,80,12.5,222.9,115.04,35.68,202.65,85.94,31.61,208.2,85.7,44.58,212.54,47.74,16.78,205.8,68.4,61.92,181.02,115.27,42.7,202.35,89.55810122,16.92349572,Foncé
2017-03-20,2017,48,4.4,-15.9,-5.8,20.3,0.9,770.6,20,31.5571297,19167.5,2.45,5385,12.12,35.47,3.47,103.859864,11.48,66,534.32,30.97,151.67,19.84,29.37,137.07,65.67,25.55,132.5,68.83,61.5,87.08,81.49,69.72,118.02,24.15,29.9,143.76,54.16,63.36,109.08,83.35,17.3,101.34,46.3,67.42,108.25,32.45970274,8.045109256,Foncé
2017-03-21,2017,49,7.1,-2.6,2.3,9.7,0,770.6,20,31.5571297,9158.8,2.35,3482,7.84,41.91,9.91,103.6276346,4.19,65,249.49,41.75,154,85.66,69.82,194.27,88.38,12.25,216.11,48.33,32.15,165.17,76.47,12.72,205.78,60.49,20.94,160.04,38.66,70.71,196.24,85.99,20.81,187.37,101.79,68.11,211.29,103.8604465,8.514853084,Foncé
2017-03-22,2017,50,-0.1,-15.2,-7.7,15.1,0.2,770.6,20,31.5571297,1425.8,2.46,651,1.47,40.28,8.28,103.6588148,1.62,65,40.61,49.94,225.36,88.19,45.63,227.82,109.92,65.74,243.68,137.4,3.42,217.64,128.05,16.86,197.6,103.53,29.25,201.74,125,50.43,243.94,71.9,32.98,232.39,78.56,7.93,199.22,115.2676927,65.23405744,Foncé
2017-03-23,2017,51,-3.7,-17.4,-10.6,13.7,0,770.6,20,31.5571297,1293.6,2.31,732,1.65,35.09,3.09,104.2722005,1.68,68,32.98,61.65,224.02,168.94,22.35,255,114.62,78.75,229.48,170.32,25.79,255,159.86,72.26,255,157.5,56.6,255,149.92,70.07,255,184.85,55.43,255,164.75,38.7,228.96,116.3804851,18.6379946,Ambré
2017-03-24,2017,52,-1.5,-9.3,-5.4,7.8,1.2,770.6,20,31.5571297,736.5,2.31,163,0.37,35.7,3.7,104.0052734,1.59,67,19.09,24.01,68.92,55.56,35.91,38.32,77.24,92.99,37.41,60.52,31.39,97.78,22.41,49.94,96.33,14.11,48.6,101.45,13.44,64.6,43.03,19.28,44.91,99.19,47.01,88.58,100.75,45.35126098,93.00140262,Très Foncé
2017-03-25,2017,53,2.5,-8,-2.8,10.5,0,770.6,20,31.5571297,991.4,2.39,373,0.84,39.05,7.05,104.229144,1.63,68,26.23,40.66,177.43,83.31,38.66,198.03,100.95,2.21,219.85,44.82,31.34,182.05,59.53,21.76,164.31,74.5,44.17,187.5,73.64,6.44,207.05,64.58,4.92,193.75,52.37,72.96,181.64,35.03246632,46.07118491,Foncé
2017-03-26,2017,54,0.8,-11.6,-5.4,12.4,0.3,770.6,20,31.5571297,1170.8,2.39,375,0.84,41.94,9.94,104.039216,1.68,67,31.42,34.47,171.28,85.58,39.88,166.94,78.17,48.09,176.89,80.64,24.17,179.72,34.05,14.52,170.62,48.17,32.67,109.32,72.17,6.61,148.68,94.78,14.14,153.59,31.71,13.42,128.28,59.19980066,9.653791376,Foncé
2017-03-27,2017,55,-1,-4,-2.5,3,11.1,770.6,20,31.5571297,283.3,1.79,111,0.25,40.53,8.53,104.2930174,1.59,68,5.6,42,179.92,81.7,27.96,198.41,77.72,23.52,200.56,39.17,64.95,225.33,73.39,0.02,217.95,81.57,67.57,211.98,98.96,35.41,188.63,57.02,47.13,160.75,112.93,3.1,169.4,59.83068311,40.38424311,Foncé
2017-03-28,2017,56,0.5,-1.3,-0.4,1.8,6.7,770.6,20,31.5571297,170,2.25,84,0.19,41.12,9.12,104.0766926,1.56,67,4.29,52.76,218.82,144.24,65.84,255,90.39,58.52,203.74,143.33,12.67,218.25,106.76,50.59,216.23,88.22,35.15,239.55,124.59,10.11,205.19,121.56,28.54,238.75,114.67,41.38,210.12,88.89208037,50.1579474,Ambré
2017-03-29,2017,57,4.1,-1.2,1.5,5.3,0.4,770.6,20,31.5571297,5004.3,2.49,1918,4.32,42.33,10.33,104.0170636,2.3,67,140.02,40.75,149.49,89.62,44.07,193.46,78.26,66.97,179.76,82.12,24.44,152.26,49.34,22.84,157.35,84.52,58.48,166.92,95.06,20.73,205.36,65.79,12.34,200.84,85.55,30.6,213.59,103.0574171,3.343350638,Foncé
2017-03-30,2017,58,4.9,-7.7,-1.4,12.6,0,770.6,20,31.5571297,11897.1,2.38,6185,13.92,39.82,7.82,104.0282595,4.77,67,318.32,55.04,253.7,91.37,58.58,222.39,151.77,36.21,227.4,151.29,49.51,226.63,157.53,65.13,255,124.55,14.94,237.25,90,68.22,255,118.62,25.41,255,156.21,57,255,153.0737653,11.44706188,Ambré
2017-03-31,2017,59,3,-8.5,-2.8,11.5,0,770.6,20,31.5571297,1085.8,2.43,386,0.87,38.82,6.82,104.0974905,1.65,67,29.65,37.48,199.7,92.63,48.74,202.98,55.84,16.23,134.23,90.26,27.05,154.1,27.85,15.82,164.38,76.79,17.28,144.38,72.49,11.19,181.01,66.89,19.83,201.92,60.06,73.09,188.25,97.7136974,24.17913407,Foncé
2017-04-01,2017,60,2.9,-3.8,-0.5,6.7,0,770.6,20,31.5571297,632.6,2.45,280,0.63,38.97,6.97,104.2488269,1.52,68,17.14,46.47,250.42,125.46,41.79,197.97,52.01,58.4,182.16,112.51,52.23,242.78,54.88,51.98,237.53,69.96,61.76,177.04,93.8,52.98,178.19,92.41,35.16,230.69,93.55,27.79,214.64,55.68930118,41.58260215,Foncé
2017-04-02,2017,61,6.4,-7.7,-0.7,14.1,0,770.6,20,31.5571297,13313.4,2.31,3498,7.87,38.45,6.45,104.0037967,6.89,67,344.49,27.47,80.49,67.26,74.51,118.71,62.71,56.68,102.27,27.3,13.67,94.98,72.52,26.01,110.95,70.52,68.71,108.93,73.69,84.79,77.12,39.34,52.54,90.44,25.18,48.71,98.6,51.69666979,72.25282397,Foncé
2017-04-03,2017,62,5.7,-7.2,-0.8,12.9,0,770.6,20,31.5571297,12180.3,2.45,5987,13.47,38.19,6.19,104.4399713,5.47,69,325.67,51.18,200.15,103.7,73.77,255,141.4,48.33,221.39,112.23,56.29,246.69,71.24,13.97,255,93.8,54.95,222.45,71.59,45.03,197.26,125.26,40.03,219.82,109.78,27.23,222.09,127.402967,35.72107233,Ambré
2017-04-04,2017,63,3.4,-1.6,0.9,5,19.2,770.6,20,31.5571297,472.1,1.38,182,0.41,39.34,7.34,104.2208702,1.53,68,7.18,39.97,182.09,60.46,44.86,170.02,35.78,56.41,192.39,50.11,0,163.57,0,0,209.62,0,0,183.29,0,0,189.01,0,0,160.04,0,0,204.02,0,0,Foncé
2017-04-05,2017,64,1.2,0,0.6,1.2,10.3,770.6,20,31.5571297,113.3,1.98,42,0.09,40.07,8.07,104.2941109,1.51,68,2.48,38.27,139.43,69.05,54.22,171.23,60.19,30.53,187.45,34.29,16.58,156.27,95.47,54.83,134.26,75.86,37.81,157.95,29.55,2.66,190.94,43.54,60.53,184.73,36.3,2.66,192.88,30.30021407,45.66797563,Foncé
2017-04-06,2017,65,4.2,0.5,2.4,3.7,24.6,770.6,20,31.5571297,349.4,1.11,157,0.35,41.28,9.28,103.8668375,1.58,66,4.41,46.2,175.25,109.78,25.38,175.93,73.15,63.32,189.27,96.59,36.37,217.29,89.89,44.79,226.05,105.55,59.86,241.66,60.67,56.32,221.75,109.15,52.73,194.81,105.01,72.26,182.14,85.38986717,33.18616566,Foncé
2017-04-07,2017,66,3.8,0.5,2.2,3.3,5.6,770.6,20,31.5571297,311.6,2.12,150,0.34,40.23,8.23,104.0307356,1.67,67,7.4,49.28,208.02,68.59,4.83,238.38,97.64,18.67,197.32,127.67,61.73,204.86,63.75,58.19,195.1,106.59,2.02,195.44,88.22,59.02,228.47,122.86,21.18,189.75,89.86,70.86,203.28,96.38662438,29.01655063,Foncé
2017-04-08,2017,67,5.2,1.5,3.4,3.7,0,770.6,20,31.5571297,349.4,2.37,178,0.4,39.57,7.57,104.0166248,1.51,67,9.28,51.94,228.14,127.68,67.13,229.34,103,56.18,200.25,82.26,29.32,255,80.6,3.99,245.21,122.61,52.52,255,128.72,51.79,255,73.23,0.17,225.12,122.69,12.3,255,131.9919784,24.40993669,Ambré
2017-04-09,2017,68,8.8,-1.3,3.8,10.1,2.1,770.6,20,31.5571297,9536.5,2.22,4142,9.32,45.37,13.37,104.2923819,3.82,68,233.97,44.08,199.61,80.65,54.98,209.71,89.98,42.86,200.35,58.36,65.72,178.28,109.48,52.71,217.49,70.34,48.75,206.19,52.69,40.28,182.42,105.69,21.71,187.31,113.06,1.86,226.31,69.32937378,32.39082664,Foncé
2017-04-10,2017,69,18.5,1.5,10,17,2.2,770.6,20,31.5571297,1605.2,2.36,510,1.15,44.77,12.77,104.069468,1.51,67,42.59,32.11,151.59,56.33,68.49,132.9,28.65,68.58,147.65,46.2,74.56,159.74,56.67,60.01,112.05,18.83,75.9,158.22,70.76,52.82,125.55,23.24,53.01,141.88,25.38,57.72,148.83,55.85277519,65.01211654,Foncé
2017-04-11,2017,70,6.7,2.2,4.5,4.5,6.2,770.6,20,31.5571297,424.9,2.07,161,0.36,40.48,8.48,103.8854357,1.52,66,10,38.13,207.24,98.49,5.48,162.91,77.31,73.53,151.31,102.9,53.43,164.43,29.59,58.37,150.14,48.08,1.22,198.77,88.49,0.93,151.86,103.34,41.37,202.93,102.45,29.66,152.03,90.35220304,54.6786819,Foncé
2017-04-12,2017,71,4.7,1.2,3,3.5,0.2,770.6,20,31.5571297,330.5,2.52,144,0.32,38.49,6.49,104.4605867,1.68,69,9.08,43.66,224.7,52.67,0,214.44,0,0,170.61,0,0,194.03,0,0,201.89,0,0,201.24,0,0,194.02,0,0,172.08,0,0,220.79,0,0,Foncé
2017-04-13,2017,72,10.7,-3.2,3.8,13.9,0,770.6,20,31.5571297,13124.5,2.44,5461,12.29,39.77,7.77,103.8664189,6.03,66,365.32,41.51,210.75,57.02,52.27,161.11,37.54,65.83,157.76,40.91,40.99,201.15,92.04,0,219.8,0,0,225.49,0,0,201.97,0,0,221.62,0,0,220.02,0,0,Foncé
2017-04-14,2017,73,10.5,-5.3,2.6,15.8,0,770.6,20,31.5571297,14918.5,2.48,6099,13.73,40.93,8.93,104.2137593,6.73,68,408.28,40.6,197.32,36.6,66.44,205.34,94.11,12.61,163.27,73.81,62.19,199.27,88.56,2.53,194.33,87.76,66.66,155.64,75.81,3.8,219.32,86.92,45.78,161.22,50.36,37.66,211.14,83.27332041,27.93456923,Foncé
2017-04-15,2017,74,15.8,-2.7,6.6,18.5,0.3,770.6,20,31.5571297,17467.9,2.32,6222,14,38.23,6.23,104.2053642,8.89,68,448.06,35.22,156.45,73.05,8.31,132.51,44.32,61.94,135.58,27.37,52.56,115.28,46.19,36.7,126.41,48.07,18.18,168.71,77.1,15.34,136.46,55.18,34.7,114.59,96.57,9.69,135,27.43856059,36.16448799,Foncé
2017-04-16,2017,75,8,1.9,5,6.1,14,770.6,20,31.5571297,576,1.71,260,0.59,39.28,7.28,103.8241906,1.68,66,11.2,44.44,206.73,78.48,42.67,211.76,72.11,11.07,212.78,77.02,16.91,229.05,62.58,5.23,205,95.42,30.95,217.14,90.19,67.14,197.08,99.97,11.53,169.39,67.84,5.84,187.19,119.5089053,13.07144199,Foncé
2017-04-17,2017,76,2.5,-0.7,0.9,3.2,2.6,770.6,20,31.5571297,302.1,2.44,126,0.28,39.24,7.24,104.0956167,1.68,67,8.27,40.87,177.47,100.39,51.86,217.11,39.46,30.97,198.07,101.37,18.9,189.92,54.72,6.67,222.86,84.55,32.33,217.44,53.69,55.12,218.92,45.48,54.89,150.8,97.55,44.71,195.81,91.38544536,43.07308056,Foncé
2017-04-18,2017,77,4.3,-0.5,1.9,4.8,0.2,770.6,20,31.5571297,4532.2,2.54,2123,4.78,41.53,9.53,104.2135817,1.96,68,127.25,45.7,216.18,115.49,23.59,218.88,89.19,71.77,176.46,89.29,24.93,198.09,56.53,32.43,216.31,79.41,13.04,220.08,97.05,14.69,221.22,90.75,53.9,219.99,88.45,22.44,181.19,72.30001467,9.408409736,Foncé
2017-04-19,2017,78,12.4,-0.4,6,12.8,11.1,770.6,20,31.5571297,12085.9,1.86,4543,10.22,38.38,6.38,103.845024,5.67,66,256.49,36.51,191.64,33.76,61.28,153.98,50.23,62.68,132.79,62.49,56.67,177.03,88.88,13.86,156.22,87.69,45.48,124.18,90.03,55.5,175.95,82.54,68.03,186.91,89.65,64.63,185.61,88.587214,54.9993955,Foncé
2017-04-20,2017,79,8.3,1.9,5.1,6.4,0.2,770.6,20,31.5571297,604.3,2.47,284,0.64,35.47,3.47,104.0095768,1.7,67,16.76,45.44,216.28,76.18,34.53,207.48,78.85,23.31,234.59,96.47,35.93,239.79,66.75,2.6,181.25,90.23,0,175.61,0,0,192.98,0,0,229.65,0,0,187.29,0,0,Foncé
2017-04-21,2017,80,4.7,2,3.4,2.7,16.5,770.6,20,31.5571297,254.9,1.69,68,0.15,38.77,6.77,104.2136562,1.67,68,4.76,25.67,43.93,71.12,76.8,76.78,62.07,46.19,73.28,42.2,16.85,54.3,48.98,86.9,117.38,66.85,25.4,68.74,60.96,63.61,117.96,81.69,43.14,99.94,39.47,46.58,104.02,58.6162342,72.42481659,Foncé
2017-04-22,2017,81,5.2,2.3,3.8,2.9,9.1,770.6,20,31.5571297,273.8,1.92,110,0.25,44.71,12.71,104.038875,1.61,67,5.9,38.49,188.53,104.15,0.85,185.2,101.08,37.95,176.47,70.65,36.95,188.45,53.45,44.3,192.08,63.43,40.83,179.37,78.57,27.14,177.03,84.31,61.14,193.19,84.44,72.46,159.61,53.53086436,61.30337574,Foncé
2017-04-23,2017,82,13.1,-0.4,6.4,13.5,1.8,770.6,20,31.5571297,12746.8,2.37,5056,11.38,39.58,7.58,104.0721704,5.84,67,339.01,37.83,178.35,85.62,48.92,202.5,83.37,1.51,147.17,38.43,8.06,137.44,101.73,35.93,170.51,28.4,29.19,138.61,97.66,31.23,167.87,64.3,1,182.26,53.74,5.54,161.68,70.53684214,56.81799643,Foncé
2017-04-24,2017,83,7.6,-1.7,3,9.3,0,770.6,20,31.5571297,8781.2,2.3,3800,8.55,40.23,8.23,104.0081088,3.81,67,226.73,41.08,186.94,51.12,45.41,162.25,63.66,23.68,178.14,51.72,71.92,155.79,59.56,55.15,218.37,75.53,42.43,172.4,99.19,40.37,202.21,67.52,66.18,198.92,43.59,10.29,175.17,76.37114709,0.282130703,Foncé
2017-04-25,2017,84,10.2,0,5.1,10.2,6.7,770.6,20,31.5571297,963.1,2.15,388,0.87,40.46,8.46,104.2335425,1.59,68,22.87,38.07,134.4,66.62,49.08,165.81,39.64,35.18,193.28,67.36,26.24,182.27,32.56,49.23,138.54,59.12,4.2,193.46,78.34,1.85,139.68,76.69,48.68,158.14,32.03,34.94,203.56,103.4528865,47.86538249,Foncé
2017-04-26,2017,85,10.7,3.9,7.3,6.8,4.3,770.6,20,31.5571297,642.1,2.23,280,0.63,33.86,1.86,104.0008201,1.61,67,16.08,41.02,151.97,86.37,65.18,188.82,88.79,62.78,173.83,42.59,51.26,178.54,47.89,68.59,223.66,38.57,43.36,199.54,100.97,8.98,183.19,89.88,12.19,151.39,56.74,25.92,194.58,81.31473327,19.50407437,Foncé
2017-04-27,2017,86,7.5,3.2,5.4,4.3,0,770.6,20,31.5571297,406,2.44,136,0.31,39.57,7.57,104.0194987,1.6,67,11.12,31.36,117.81,29.78,15.85,108.2,20.52,43.31,133.01,48.66,6.47,106.43,36.69,48.31,146.52,70.47,63.87,160.82,39.1,31.51,147.03,81.29,7.34,116.16,66.49,26.21,128.76,81.04205306,63.29495882,Foncé
2017-04-28,2017,87,20.1,3.1,11.6,17,0.2,770.6,20,31.5571297,1605.2,2.33,781,1.76,38.95,6.95,104.4780132,1.6,69,40.73,45.34,207.26,58.52,25.61,232.81,68.3,42.13,236.34,121.88,14.18,194.36,88.84,24.7,205.32,50.52,25.62,224.43,117.05,33.45,197.99,111.46,26.9,199.75,64.81,26.06,205.81,113.1683348,41.68365326,Foncé
2017-04-29,2017,88,18.9,3.3,11.1,15.6,0.3,770.6,20,31.5571297,1473,2.38,597,1.34,41.29,9.29,104.0708563,1.51,67,39.41,37.59,141.49,68.41,62.96,179.7,41.25,2.54,170.92,55.18,57.92,154.74,55.47,43.76,150.48,48.7,65.26,183.83,59.8,41.41,144.07,61.64,35.88,189.68,86.48,49.4,148.66,81.2561999,29.54402979,Foncé
2017-04-30,2017,89,10.9,2.3,6.6,8.6,2.9,770.6,20,31.5571297,812,2.26,297,0.67,39.02,7.02,104.0430502,1.53,67,20.61,33.76,123.93,48.47,58.32,114.49,81.42,31.75,117.9,79.75,54.42,178.72,33.44,72.44,132.6,46.85,6.84,121.44,76.56,42.73,135.84,87.9,11.31,111.35,58,20.62,145.49,69.37183832,27.63610606,Foncé
2018-02-01,2018,1,-1,-12.4,-6.7,11.4,0.9,811.7,16,17.11246958,602.5,2.17,226,0.51,37.94,5.94,104.4388413,1.55,69,14.22,49.07,199.24,108.79,39.01,248.16,72.73,72.52,248.36,82.77,5.5,238.23,120.13,0,227.59,0,0,211.37,0,0,231.71,0,0,197.1,0,0,197.25,0,0,Foncé
2018-02-02,2018,2,-6.1,-22,-14.1,15.9,0,811.7,16,17.11246958,840.4,2.14,270,0.61,39.22,7.22,103.8741325,1.66,66,20.5,41.89,185.62,87.42,7.44,216.82,56.85,22.31,203.55,65.74,3.19,204.01,54.07,27.89,189.03,76.04,66.94,214.83,75.08,55.77,167.14,96.18,57.85,188.6,68.82,10.76,161.75,81.42445106,61.54512951,Foncé
2018-02-03,2018,3,-14.8,-25,-19.9,10.2,0.6,811.7,16,17.11246958,539.1,2.1,278,0.63,38.28,6.28,104.0644153,1.58,67,12.69,67,247.61,218.14,49.8,255,195.89,38.42,255,162.54,71.84,251.24,213.39,34.88,255,206.46,57.03,255,217.39,54.17,255,190.23,38.09,254.83,178.85,85.08,255,180.2990293,39.68040902,Ambré
2018-02-04,2018,4,-4.9,-15.8,-10.4,10.9,18.4,811.7,16,17.11246958,576.1,1.26,216,0.49,41.52,9.52,104.0377689,1.59,67,8.13,48.55,195.86,82.72,53.43,243.33,91.05,15.88,217.8,95.6,16.39,217.3,125.4,49.63,218.93,98.67,62.13,225.58,92.54,49.04,213.06,95.46,0.38,215.62,60.21,14.03,254.07,129.0686832,70.35564567,Foncé
2018-02-05,2018,5,-3.1,-18.8,-11,15.7,1.5,811.7,16,17.11246958,829.8,2.17,187,0.42,40.49,8.49,104.0470632,1.55,67,20.2,29.08,100.64,22.85,19.92,74.54,65.74,9.84,72.61,42.49,74.79,82.4,81.17,34.86,117.83,76.4,20.38,74.51,64.73,75.49,125.22,34.81,44.24,123.26,36.71,48.5,83.3,69.78620404,49.69048151,Foncé
2018-02-06,2018,6,-6.1,-21.7,-13.9,15.6,0.7,811.7,16,17.11246958,824.5,2.07,413,0.93,36.77,4.77,103.8617181,1.67,66,19.45,64.43,242.63,198.13,46.59,241.81,189.83,25.79,255,189.44,69.19,255,162.09,36.36,255,134.12,89.94,255,154.65,51.49,255,196.5,77.59,238.59,142.32,41.92,255,133.0771303,78.67281418,Ambré
2018-02-07,2018,7,-9.9,-30,-20,20.1,7.1,811.7,16,17.11246958,1062.4,1.88,260,0.59,38.99,6.99,103.8619504,1.59,66,22.81,31.37,87.89,62.88,20.7,88,83.93,16.44,142.49,47.89,73.23,140.17,90.12,26.86,130.26,54.71,52.27,126.27,55.34,12.48,151.05,72.02,70.06,149.79,45.51,16.54,126.44,47.64330851,41.923423,Foncé
2018-02-08,2018,8,-9.1,-21.1,-15.1,12,0,811.7,16,17.11246958,634.2,2.19,325,0.73,38.99,6.99,103.857213,1.53,66,15.83,65.46,255,181.31,92.38,255,207.14,71.45,255,209.06,42.15,235.7,199.2,82.47,255,137.31,19.82,255,166.47,46.78,255,193.16,90.72,255,139.16,85.72,240.07,178.1462285,33.67725941,Ambré
2018-02-09,2018,9,-8.8,-20.7,-14.8,11.9,0,811.7,16,17.11246958,629,2.22,318,0.72,41.11,9.11,104.0112591,1.54,67,15.65,64.37,253.28,135.06,70.03,228.5,190.66,51.35,232.94,184.84,70.2,255,171.81,33.6,255,188.34,50.81,255,169.02,61.73,240.61,167.11,36.75,247.75,174.74,16.65,255,174.8316912,19.70311802,Ambré
2018-02-10,2018,10,-5.3,-19.1,-12.2,13.8,5.5,811.7,16,17.11246958,729.4,1.96,171,0.38,39.81,7.81,103.8243042,1.66,66,16.27,29.75,97.95,80.34,27.32,112.91,25.96,73.94,135.4,30.09,27.19,129.6,44.58,47.57,112.83,66.66,60.53,123.58,17.05,52.21,149.05,51.06,52.21,97.91,33.7,50,129.18,56.65417763,30.08780167,Foncé
2018-02-11,2018,11,-1.5,-10.1,-5.8,8.6,6.3,811.7,16,17.11246958,454.5,1.86,210,0.47,37.89,5.89,104.2546349,1.53,68,9.35,58.41,255,160.85,36,227.08,115.74,16.58,255,141.13,26.9,255,110.15,60.08,243.27,107.51,55.25,255,103.68,11.31,228.06,128.84,18.32,255,104.41,13.74,250.75,166.4431343,70.49232787,Ambré
2018-02-12,2018,12,0.2,-13.2,-6.5,13.4,0.4,811.7,16,17.11246958,708.2,2.32,213,0.48,39.65,7.65,104.4486799,1.51,69,17.87,37.89,172.97,94.78,16,134.58,54.45,48.32,160.94,64.51,3.89,155.76,36.16,42.88,186.22,32.52,40.51,191.72,39.01,29.59,180.27,28.48,0.35,185.55,63.96,29.29,191.34,38.88175992,34.11842141,Foncé
2018-02-13,2018,13,-8.3,-19.5,-13.9,11.2,0,811.7,16,17.11246958,592,2.25,113,0.25,41.38,9.38,104.0910922,1.65,67,14.95,23.97,100.27,65.46,46.96,36.76,16.32,46.56,45.18,34.12,26.88,75.14,68.28,76.79,92.38,52.32,48.8,53.41,83.17,67.82,96.28,68.19,41.51,39.85,69.23,59.26,87.32,12.64347641,44.3597447,Très Foncé
2018-02-14,2018,14,2.1,-17.8,-7.9,19.9,2.2,811.7,16,17.11246958,1051.8,2.14,384,0.86,39.14,7.14,104.0649341,1.55,67,25.31,45.68,177.11,90.31,27.54,197.56,60.96,24,207.14,108.55,68.6,229.15,88.43,65.55,190.56,106.62,30.73,178.63,90.54,62.24,205.92,73.38,54.2,190.62,103.39,0,201.1,0,0,Foncé
2018-02-15,2018,15,2.4,-6.5,-2.1,8.9,2.7,811.7,16,17.11246958,470.4,2.17,211,0.47,39.78,7.78,104.2949113,1.55,68,11.28,55.93,240.77,158.36,9.72,219.81,161.24,47.1,255,137.59,35,234.8,101.28,73.47,255,145.52,66.23,255,131.08,62.68,232.75,135.56,31.57,255,119.25,16.75,236.48,142.7381376,68.55314577,Ambré
2018-02-16,2018,16,2.4,-12.5,-5.1,14.9,0,811.7,16,17.11246958,787.5,2.17,338,0.76,40.04,8.04,104.0525676,1.54,67,19.2,53.33,204.74,143.61,54.02,255,108.09,16.82,255,94.34,2.96,255,120.83,1.66,255,111.89,60.51,255,123.38,24.96,237.12,130.46,15,250.38,110.11,35.52,207.5,82.17333392,63.17959017,Ambré
2018-02-17,2018,17,-4.5,-20.3,-12.4,15.8,0,811.7,16,17.11246958,835.1,2.1,428,0.96,40.3,8.3,104.2817653,1.5,68,19.4,63.46,255,168.25,49.39,230.74,191.24,39.37,255,166.83,55.13,250.8,194.16,16.59,255,174.97,14.33,255,138.27,53.51,255,187.49,48.75,255,159.18,26.32,233.12,163.3036247,33.51162915,Ambré
2018-02-18,2018,18,0.9,-13.9,-6.5,14.8,1.2,811.7,16,17.11246958,782.2,2.17,310,0.7,37.12,5.12,104.0905903,1.6,67,19.03,48.89,216.22,125.29,32.34,194.23,120.12,38.94,203.21,128.27,62.93,248.2,86.44,12.61,247.71,69.62,48.18,234.24,83.54,0,231.41,0,0,201.92,0,0,252.17,0,0,Foncé
2018-02-19,2018,19,5,-13.2,-4.1,18.2,0.3,811.7,16,17.11246958,9619.3,2.23,3695,8.32,38.96,6.96,104.0370451,4.61,67,240.78,47.22,215.11,69.87,23.6,188.94,99.48,43.53,197.91,60.22,35.59,253.45,96.01,59.22,247.52,100.43,2.78,198.33,86.71,8.15,214.17,124.02,15.17,245.78,67.21,1.95,197.35,101.3911195,46.75678013,Foncé
2018-02-20,2018,20,1.4,-2.7,-0.7,4.1,4.9,811.7,16,17.11246958,216.7,1.88,83,0.19,42.48,10.48,104.2539491,1.6,68,4.52,46.92,209.28,67.56,63.7,243.48,123.76,24.15,239.86,86.96,46.13,187.91,54.5,11.93,248.55,64.22,0.18,246.55,101.36,33.08,244.03,118.62,68.85,215.42,67.45,49.27,200.84,64.01505554,65.0791985,Foncé
2018-02-21,2018,21,5.6,-6.8,-0.6,12.4,17.8,811.7,16,17.11246958,6553.8,1.39,2216,4.99,39.05,7.05,104.4446274,3.01,69,99.57,41.27,168.72,73.73,48.58,183.17,102.43,14.93,165.21,37.95,32.16,218.59,65.32,12.94,196.72,48.19,26.46,187.96,36.82,70.79,197.29,91.05,68.38,186.02,87.41,58.07,201.44,93.90371808,17.25761386,Foncé
2018-02-22,2018,22,-5.5,-15.5,-10.5,10,0,811.7,16,17.11246958,528.5,2.13,254,0.57,38.47,6.47,104.2742118,1.51,68,12.44,58.45,246.71,127.75,60.23,255,169.41,18.3,255,110.28,55.7,255,163.78,39.91,251.04,126.59,54.59,242.91,152.36,25.64,255,115.82,51.63,240.92,114.12,75.51,246.31,142.2012996,74.45054564,Ambré
